Source,Target,Type,Weight
98,2998,unweighted,1
99,2999,unweighted,1
99,3000,unweighted,1
99,3001,unweighted,1
99,3002,unweighted,1
99,3003,unweighted,1
99,3004,unweighted,1
99,3005,unweighted,1
99,3006,unweighted,1
99,3007,unweighted,1
99,3008,unweighted,1
99,3009,unweighted,1
99,3010,unweighted,1
99,3011,unweighted,1
99,3012,unweighted,1
99,3013,unweighted,1
99,3014,unweighted,1
99,3015,unweighted,1
99,3016,unweighted,1
99,3017,unweighted,1
99,3018,unweighted,1
99,3019,unweighted,1
99,3020,unweighted,1
99,3021,unweighted,1
99,3022,unweighted,1
99,3023,unweighted,1
99,3024,unweighted,1
99,3025,unweighted,1
99,3026,unweighted,1
99,3027,unweighted,1
99,3028,unweighted,1
99,3029,unweighted,1
99,3030,unweighted,1
99,3031,unweighted,1
99,3032,unweighted,1
99,3033,unweighted,1
99,3034,unweighted,1
99,3035,unweighted,1
99,3036,unweighted,1
99,3037,unweighted,1
99,3038,unweighted,1
100,3039,unweighted,1
100,3040,unweighted,1
100,3041,unweighted,1
100,3042,unweighted,1
100,2905,unweighted,1
100,3043,unweighted,1
100,2969,unweighted,1
100,279,unweighted,1
100,3044,unweighted,1
100,3045,unweighted,1
100,2068,unweighted,1
100,1408,unweighted,1
100,3046,unweighted,1
100,2785,unweighted,1
100,3047,unweighted,1
100,3048,unweighted,1
100,3049,unweighted,1
100,3050,unweighted,1
100,3051,unweighted,1
100,2992,unweighted,1
100,2657,unweighted,1
100,3052,unweighted,1
100,3053,unweighted,1
100,3054,unweighted,1
100,3055,unweighted,1
100,3056,unweighted,1
100,56,unweighted,1
100,3057,unweighted,1
100,3058,unweighted,1
100,2765,unweighted,1
100,2817,unweighted,1
100,3059,unweighted,1
100,1085,unweighted,1
100,3060,unweighted,1
100,3061,unweighted,1
100,3062,unweighted,1
100,2058,unweighted,1
100,3063,unweighted,1
100,92,unweighted,1
100,3064,unweighted,1
101,3065,unweighted,1
101,3066,unweighted,1
101,3067,unweighted,1
101,3068,unweighted,1
101,3069,unweighted,1
101,3058,unweighted,1
101,2762,unweighted,1
101,2956,unweighted,1
101,989,unweighted,1
101,3070,unweighted,1
101,3071,unweighted,1
101,3072,unweighted,1
101,2926,unweighted,1
101,3073,unweighted,1
101,2781,unweighted,1
101,3074,unweighted,1
101,3075,unweighted,1
101,3076,unweighted,1
101,3077,unweighted,1
101,3078,unweighted,1
101,3079,unweighted,1
101,3080,unweighted,1
101,804,unweighted,1
101,3081,unweighted,1
101,3082,unweighted,1
101,247,unweighted,1
101,3083,unweighted,1
101,3084,unweighted,1
101,246,unweighted,1
101,245,unweighted,1
101,244,unweighted,1
101,3085,unweighted,1
101,3086,unweighted,1
101,93,unweighted,1
101,3087,unweighted,1
101,48,unweighted,1
101,3088,unweighted,1
101,3089,unweighted,1
101,3090,unweighted,1
101,1475,unweighted,1
102,3091,unweighted,1
102,3092,unweighted,1
102,3093,unweighted,1
102,3094,unweighted,1
102,3095,unweighted,1
102,3096,unweighted,1
102,3097,unweighted,1
102,3098,unweighted,1
102,3099,unweighted,1
102,3100,unweighted,1
102,3101,unweighted,1
102,3102,unweighted,1
102,3103,unweighted,1
102,3104,unweighted,1
102,3105,unweighted,1
102,3106,unweighted,1
102,3107,unweighted,1
102,3108,unweighted,1
102,3109,unweighted,1
102,3110,unweighted,1
102,3111,unweighted,1
102,3112,unweighted,1
102,3113,unweighted,1
102,3114,unweighted,1
102,3115,unweighted,1
102,3116,unweighted,1
102,3117,unweighted,1
102,3118,unweighted,1
102,3119,unweighted,1
102,3120,unweighted,1
102,3121,unweighted,1
102,3122,unweighted,1
102,3123,unweighted,1
102,3124,unweighted,1
102,3125,unweighted,1
102,3126,unweighted,1
102,3127,unweighted,1
102,3128,unweighted,1
102,3129,unweighted,1
102,3130,unweighted,1
103,3131,unweighted,1
103,3132,unweighted,1
103,3133,unweighted,1
103,3134,unweighted,1
103,3135,unweighted,1
103,3136,unweighted,1
103,3137,unweighted,1
103,3138,unweighted,1
103,3139,unweighted,1
103,3140,unweighted,1
103,3141,unweighted,1
103,3142,unweighted,1
103,3143,unweighted,1
103,3144,unweighted,1
103,3145,unweighted,1
103,3146,unweighted,1
103,3147,unweighted,1
103,3148,unweighted,1
103,2817,unweighted,1
103,105,unweighted,1
103,3149,unweighted,1
103,3150,unweighted,1
103,3151,unweighted,1
103,3152,unweighted,1
103,256,unweighted,1
103,3153,unweighted,1
103,3154,unweighted,1
103,3155,unweighted,1
103,3156,unweighted,1
103,3157,unweighted,1
103,3158,unweighted,1
103,3159,unweighted,1
103,3160,unweighted,1
103,3161,unweighted,1
103,3162,unweighted,1
103,3163,unweighted,1
103,989,unweighted,1
103,3164,unweighted,1
103,3165,unweighted,1
103,3166,unweighted,1
104,3167,unweighted,1
104,3168,unweighted,1
104,3169,unweighted,1
104,3170,unweighted,1
104,3171,unweighted,1
104,3172,unweighted,1
104,3173,unweighted,1
104,3174,unweighted,1
104,3175,unweighted,1
104,3176,unweighted,1
104,3177,unweighted,1
104,3178,unweighted,1
104,3179,unweighted,1
104,3180,unweighted,1
104,3181,unweighted,1
104,3182,unweighted,1
104,3183,unweighted,1
104,3184,unweighted,1
104,3185,unweighted,1
104,3186,unweighted,1
104,3187,unweighted,1
104,3188,unweighted,1
104,3189,unweighted,1
104,3190,unweighted,1
104,3191,unweighted,1
104,3192,unweighted,1
104,3110,unweighted,1
104,3193,unweighted,1
104,3194,unweighted,1
104,3195,unweighted,1
104,3196,unweighted,1
104,3197,unweighted,1
104,3198,unweighted,1
104,3199,unweighted,1
104,3200,unweighted,1
104,3201,unweighted,1
104,3202,unweighted,1
104,3203,unweighted,1
104,3204,unweighted,1
104,3205,unweighted,1
105,1942,unweighted,1
105,3206,unweighted,1
105,3207,unweighted,1
105,3208,unweighted,1
105,3209,unweighted,1
105,3210,unweighted,1
105,2135,unweighted,1
105,3211,unweighted,1
105,3212,unweighted,1
105,3213,unweighted,1
105,3214,unweighted,1
105,3215,unweighted,1
105,3216,unweighted,1
105,3217,unweighted,1
105,3218,unweighted,1
105,3219,unweighted,1
105,3220,unweighted,1
105,3221,unweighted,1
105,3222,unweighted,1
105,3223,unweighted,1
105,3224,unweighted,1
105,3225,unweighted,1
105,3226,unweighted,1
105,3227,unweighted,1
105,3228,unweighted,1
105,3229,unweighted,1
105,3230,unweighted,1
105,71,unweighted,1
105,3231,unweighted,1
105,3232,unweighted,1
105,249,unweighted,1
105,248,unweighted,1
105,3233,unweighted,1
105,3234,unweighted,1
105,3235,unweighted,1
105,3236,unweighted,1
105,2131,unweighted,1
105,3237,unweighted,1
105,3238,unweighted,1
105,3239,unweighted,1
106,1932,unweighted,1
106,3240,unweighted,1
106,3241,unweighted,1
106,3242,unweighted,1
106,3243,unweighted,1
106,3244,unweighted,1
106,3245,unweighted,1
106,3246,unweighted,1
106,3247,unweighted,1
106,3248,unweighted,1
106,3249,unweighted,1
106,3250,unweighted,1
106,3251,unweighted,1
106,3252,unweighted,1
106,3253,unweighted,1
106,3254,unweighted,1
106,3255,unweighted,1
106,3256,unweighted,1
106,3257,unweighted,1
106,3258,unweighted,1
106,3259,unweighted,1
106,3260,unweighted,1
106,3261,unweighted,1
106,3262,unweighted,1
106,3263,unweighted,1
106,3264,unweighted,1
106,3265,unweighted,1
106,3266,unweighted,1
106,3267,unweighted,1
106,3268,unweighted,1
106,3269,unweighted,1
106,3270,unweighted,1
106,3271,unweighted,1
106,3272,unweighted,1
106,3273,unweighted,1
106,3274,unweighted,1
106,3275,unweighted,1
106,3276,unweighted,1
106,3277,unweighted,1
106,3278,unweighted,1
107,2519,unweighted,1
107,3279,unweighted,1
107,3280,unweighted,1
107,2541,unweighted,1
107,3281,unweighted,1
107,3282,unweighted,1
107,2545,unweighted,1
107,84,unweighted,1
107,3283,unweighted,1
107,3284,unweighted,1
107,2586,unweighted,1
107,3285,unweighted,1
107,66,unweighted,1
107,3286,unweighted,1
107,3287,unweighted,1
107,3288,unweighted,1
107,3289,unweighted,1
107,3290,unweighted,1
107,3291,unweighted,1
107,3292,unweighted,1
107,1969,unweighted,1
107,3293,unweighted,1
107,3294,unweighted,1
107,163,unweighted,1
107,2520,unweighted,1
107,3295,unweighted,1
107,162,unweighted,1
107,86,unweighted,1
107,3296,unweighted,1
107,3297,unweighted,1
107,3298,unweighted,1
107,3299,unweighted,1
107,3300,unweighted,1
107,3301,unweighted,1
107,3302,unweighted,1
107,3303,unweighted,1
107,3304,unweighted,1
107,3305,unweighted,1
107,3306,unweighted,1
107,1965,unweighted,1
108,3307,unweighted,1
108,1883,unweighted,1
108,1866,unweighted,1
108,1888,unweighted,1
108,1868,unweighted,1
108,1869,unweighted,1
108,1882,unweighted,1
108,1870,unweighted,1
108,1879,unweighted,1
108,1876,unweighted,1
108,1873,unweighted,1
108,110,unweighted,1
108,1867,unweighted,1
108,1878,unweighted,1
108,1874,unweighted,1
108,1880,unweighted,1
108,63,unweighted,1
108,1881,unweighted,1
108,1884,unweighted,1
108,1877,unweighted,1
108,1886,unweighted,1
109,3308,unweighted,1
109,3309,unweighted,1
109,3310,unweighted,1
109,3311,unweighted,1
109,3312,unweighted,1
109,3313,unweighted,1
109,3314,unweighted,1
109,3315,unweighted,1
109,3316,unweighted,1
109,3317,unweighted,1
109,3318,unweighted,1
109,3319,unweighted,1
109,3320,unweighted,1
109,3321,unweighted,1
109,3322,unweighted,1
109,3271,unweighted,1
109,3268,unweighted,1
109,3323,unweighted,1
109,3324,unweighted,1
109,3325,unweighted,1
109,3326,unweighted,1
109,3327,unweighted,1
109,3328,unweighted,1
109,3329,unweighted,1
109,3330,unweighted,1
109,3331,unweighted,1
109,3332,unweighted,1
109,3333,unweighted,1
109,3334,unweighted,1
109,3335,unweighted,1
109,13,unweighted,1
109,3336,unweighted,1
109,3337,unweighted,1
109,3338,unweighted,1
109,3339,unweighted,1
109,8,unweighted,1
109,3340,unweighted,1
109,3341,unweighted,1
109,3342,unweighted,1
109,3343,unweighted,1
110,3344,unweighted,1
110,1866,unweighted,1
110,121,unweighted,1
110,3345,unweighted,1
110,1868,unweighted,1
110,3346,unweighted,1
110,1878,unweighted,1
110,104,unweighted,1
110,3347,unweighted,1
110,3348,unweighted,1
110,1867,unweighted,1
110,124,unweighted,1
110,1873,unweighted,1
110,126,unweighted,1
110,122,unweighted,1
110,3349,unweighted,1
110,3350,unweighted,1
110,3351,unweighted,1
110,3352,unweighted,1
110,3353,unweighted,1
110,3354,unweighted,1
110,3355,unweighted,1
110,3356,unweighted,1
110,3357,unweighted,1
110,3358,unweighted,1
110,3359,unweighted,1
110,3360,unweighted,1
110,3361,unweighted,1
110,3362,unweighted,1
110,3363,unweighted,1
110,1876,unweighted,1
110,3364,unweighted,1
110,1877,unweighted,1
110,1869,unweighted,1
110,63,unweighted,1
110,108,unweighted,1
111,3365,unweighted,1
111,3366,unweighted,1
111,3367,unweighted,1
111,3368,unweighted,1
111,3369,unweighted,1
111,3370,unweighted,1
111,3371,unweighted,1
111,3372,unweighted,1
111,3373,unweighted,1
111,1924,unweighted,1
111,3374,unweighted,1
111,3375,unweighted,1
111,3376,unweighted,1
111,3377,unweighted,1
111,3378,unweighted,1
111,3379,unweighted,1
111,3380,unweighted,1
111,3381,unweighted,1
111,3382,unweighted,1
111,3383,unweighted,1
111,3384,unweighted,1
111,3385,unweighted,1
111,3386,unweighted,1
111,3387,unweighted,1
111,3388,unweighted,1
111,3342,unweighted,1
111,3389,unweighted,1
111,3390,unweighted,1
111,3391,unweighted,1
111,3392,unweighted,1
111,3393,unweighted,1
111,3394,unweighted,1
111,3395,unweighted,1
111,3396,unweighted,1
111,3397,unweighted,1
111,3398,unweighted,1
111,3399,unweighted,1
111,3400,unweighted,1
111,3401,unweighted,1
111,3402,unweighted,1
112,3403,unweighted,1
112,3404,unweighted,1
112,3405,unweighted,1
112,3406,unweighted,1
112,3407,unweighted,1
112,3408,unweighted,1
112,3409,unweighted,1
112,3410,unweighted,1
112,3411,unweighted,1
112,3412,unweighted,1
112,3413,unweighted,1
112,3414,unweighted,1
112,3415,unweighted,1
112,3416,unweighted,1
112,989,unweighted,1
112,3417,unweighted,1
112,3418,unweighted,1
112,3419,unweighted,1
112,3420,unweighted,1
112,3115,unweighted,1
112,3421,unweighted,1
112,3422,unweighted,1
112,3423,unweighted,1
112,3424,unweighted,1
112,3118,unweighted,1
112,3425,unweighted,1
112,3426,unweighted,1
112,3427,unweighted,1
112,3428,unweighted,1
112,3429,unweighted,1
112,1561,unweighted,1
112,3430,unweighted,1
112,1944,unweighted,1
112,3431,unweighted,1
112,3432,unweighted,1
112,105,unweighted,1
112,3433,unweighted,1
112,3434,unweighted,1
112,3435,unweighted,1
112,3436,unweighted,1
113,3437,unweighted,1
113,3438,unweighted,1
113,3439,unweighted,1
113,2026,unweighted,1
113,2022,unweighted,1
113,2094,unweighted,1
113,766,unweighted,1
113,3440,unweighted,1
113,3441,unweighted,1
113,2098,unweighted,1
113,3442,unweighted,1
113,2027,unweighted,1
113,2113,unweighted,1
113,2021,unweighted,1
113,3443,unweighted,1
113,2102,unweighted,1
113,2096,unweighted,1
113,2112,unweighted,1
113,3444,unweighted,1
113,3445,unweighted,1
113,3446,unweighted,1
113,3447,unweighted,1
113,3448,unweighted,1
113,2016,unweighted,1
113,3449,unweighted,1
113,3450,unweighted,1
113,3451,unweighted,1
113,3452,unweighted,1
113,3453,unweighted,1
113,3454,unweighted,1
113,3455,unweighted,1
113,3456,unweighted,1
113,3457,unweighted,1
113,3458,unweighted,1
113,3459,unweighted,1
113,3460,unweighted,1
113,3461,unweighted,1
113,3462,unweighted,1
113,2109,unweighted,1
113,2023,unweighted,1
114,2096,unweighted,1
114,3463,unweighted,1
114,2089,unweighted,1
114,2094,unweighted,1
114,3464,unweighted,1
114,2100,unweighted,1
114,3465,unweighted,1
114,3466,unweighted,1
114,2102,unweighted,1
114,2092,unweighted,1
114,3467,unweighted,1
114,3468,unweighted,1
114,3469,unweighted,1
114,3461,unweighted,1
114,2120,unweighted,1
114,2034,unweighted,1
114,3470,unweighted,1
114,3471,unweighted,1
114,3472,unweighted,1
114,3473,unweighted,1
114,2113,unweighted,1
114,2097,unweighted,1
114,2119,unweighted,1
114,2107,unweighted,1
114,2106,unweighted,1
114,3474,unweighted,1
114,3475,unweighted,1
114,3476,unweighted,1
114,3477,unweighted,1
114,3478,unweighted,1
114,3479,unweighted,1
114,3480,unweighted,1
114,3481,unweighted,1
114,3482,unweighted,1
114,3483,unweighted,1
114,3484,unweighted,1
114,2111,unweighted,1
114,3485,unweighted,1
114,2108,unweighted,1
114,3486,unweighted,1
115,3487,unweighted,1
115,3488,unweighted,1
115,3489,unweighted,1
115,3490,unweighted,1
115,3491,unweighted,1
115,3492,unweighted,1
115,3493,unweighted,1
115,3494,unweighted,1
115,3495,unweighted,1
115,3496,unweighted,1
115,3497,unweighted,1
115,3498,unweighted,1
115,3499,unweighted,1
115,3500,unweighted,1
115,3501,unweighted,1
115,3502,unweighted,1
115,3503,unweighted,1
115,3504,unweighted,1
115,3505,unweighted,1
115,3506,unweighted,1
115,3507,unweighted,1
115,3508,unweighted,1
115,3509,unweighted,1
115,3510,unweighted,1
115,3511,unweighted,1
115,3512,unweighted,1
115,3513,unweighted,1
115,3514,unweighted,1
115,3515,unweighted,1
115,3516,unweighted,1
115,3517,unweighted,1
115,3518,unweighted,1
115,3519,unweighted,1
115,3520,unweighted,1
115,3521,unweighted,1
115,3522,unweighted,1
115,3523,unweighted,1
115,3524,unweighted,1
115,3525,unweighted,1
115,3526,unweighted,1
116,3527,unweighted,1
116,3528,unweighted,1
116,3529,unweighted,1
116,3530,unweighted,1
116,3531,unweighted,1
116,3532,unweighted,1
116,3533,unweighted,1
116,3534,unweighted,1
116,3535,unweighted,1
116,3536,unweighted,1
116,3537,unweighted,1
116,519,unweighted,1
116,3538,unweighted,1
116,3539,unweighted,1
116,3540,unweighted,1
116,3541,unweighted,1
117,3542,unweighted,1
117,251,unweighted,1
117,3543,unweighted,1
117,3544,unweighted,1
117,3545,unweighted,1
117,3546,unweighted,1
117,3547,unweighted,1
117,3548,unweighted,1
117,3549,unweighted,1
117,3550,unweighted,1
117,6,unweighted,1
117,3551,unweighted,1
117,8,unweighted,1
117,3159,unweighted,1
117,3552,unweighted,1
117,3553,unweighted,1
117,3554,unweighted,1
117,3555,unweighted,1
117,3556,unweighted,1
117,3557,unweighted,1
117,9,unweighted,1
117,3558,unweighted,1
117,3559,unweighted,1
117,3560,unweighted,1
117,3561,unweighted,1
117,10,unweighted,1
117,3562,unweighted,1
117,3563,unweighted,1
117,3564,unweighted,1
117,3565,unweighted,1
117,7,unweighted,1
117,2,unweighted,1
117,275,unweighted,1
117,3566,unweighted,1
117,3567,unweighted,1
117,11,unweighted,1
117,3568,unweighted,1
117,3569,unweighted,1
117,3570,unweighted,1
117,3571,unweighted,1
118,3572,unweighted,1
118,3573,unweighted,1
118,3574,unweighted,1
118,3575,unweighted,1
118,3576,unweighted,1
118,3196,unweighted,1
118,3577,unweighted,1
118,3578,unweighted,1
118,3579,unweighted,1
118,3346,unweighted,1
118,3580,unweighted,1
118,3581,unweighted,1
118,3582,unweighted,1
118,3583,unweighted,1
118,3584,unweighted,1
118,3585,unweighted,1
118,3586,unweighted,1
118,110,unweighted,1
118,3587,unweighted,1
118,108,unweighted,1
118,3588,unweighted,1
118,3589,unweighted,1
118,3590,unweighted,1
118,376,unweighted,1
118,3591,unweighted,1
118,3592,unweighted,1
118,3593,unweighted,1
118,3594,unweighted,1
118,3595,unweighted,1
118,3596,unweighted,1
118,3597,unweighted,1
118,3598,unweighted,1
118,3599,unweighted,1
118,3600,unweighted,1
118,3601,unweighted,1
118,3602,unweighted,1
118,3603,unweighted,1
118,1923,unweighted,1
118,1924,unweighted,1
118,3604,unweighted,1
119,3605,unweighted,1
119,3606,unweighted,1
119,3607,unweighted,1
119,3608,unweighted,1
119,3609,unweighted,1
119,3610,unweighted,1
119,3611,unweighted,1
119,3612,unweighted,1
119,3613,unweighted,1
119,3614,unweighted,1
119,3109,unweighted,1
119,3615,unweighted,1
119,3616,unweighted,1
119,3617,unweighted,1
119,3618,unweighted,1
119,3619,unweighted,1
119,3620,unweighted,1
119,3621,unweighted,1
119,3622,unweighted,1
119,3623,unweighted,1
119,3337,unweighted,1
119,105,unweighted,1
119,3624,unweighted,1
119,3625,unweighted,1
119,3626,unweighted,1
119,3627,unweighted,1
119,3628,unweighted,1
119,3629,unweighted,1
119,3630,unweighted,1
119,3631,unweighted,1
119,3632,unweighted,1
119,3633,unweighted,1
119,3634,unweighted,1
119,3635,unweighted,1
119,3636,unweighted,1
119,3637,unweighted,1
119,3638,unweighted,1
119,3639,unweighted,1
119,3640,unweighted,1
119,3641,unweighted,1
120,3642,unweighted,1
120,3643,unweighted,1
120,3644,unweighted,1
120,3645,unweighted,1
120,3646,unweighted,1
120,3647,unweighted,1
120,3648,unweighted,1
120,3649,unweighted,1
120,3650,unweighted,1
120,3651,unweighted,1
120,3652,unweighted,1
120,3653,unweighted,1
120,3654,unweighted,1
120,3655,unweighted,1
120,3656,unweighted,1
120,3657,unweighted,1
120,3658,unweighted,1
120,3659,unweighted,1
120,3660,unweighted,1
120,3661,unweighted,1
120,3662,unweighted,1
120,3663,unweighted,1
120,3664,unweighted,1
120,3665,unweighted,1
120,3666,unweighted,1
120,3667,unweighted,1
120,3668,unweighted,1
120,3669,unweighted,1
120,3670,unweighted,1
120,3671,unweighted,1
120,3672,unweighted,1
120,3673,unweighted,1
120,3674,unweighted,1
120,3675,unweighted,1
120,3676,unweighted,1
120,3677,unweighted,1
120,3678,unweighted,1
120,3679,unweighted,1
120,3680,unweighted,1
120,3681,unweighted,1
121,3682,unweighted,1
121,3683,unweighted,1
121,3684,unweighted,1
121,1942,unweighted,1
121,3685,unweighted,1
121,3686,unweighted,1
121,3687,unweighted,1
121,3688,unweighted,1
121,3689,unweighted,1
121,3690,unweighted,1
121,3691,unweighted,1
121,3692,unweighted,1
121,3693,unweighted,1
121,3694,unweighted,1
121,3695,unweighted,1
121,3696,unweighted,1
121,3697,unweighted,1
121,3698,unweighted,1
121,3699,unweighted,1
121,3700,unweighted,1
121,3701,unweighted,1
121,3702,unweighted,1
121,3703,unweighted,1
121,3704,unweighted,1
121,3705,unweighted,1
121,3706,unweighted,1
121,3707,unweighted,1
121,3708,unweighted,1
121,3709,unweighted,1
121,3710,unweighted,1
121,3711,unweighted,1
121,3712,unweighted,1
121,3713,unweighted,1
121,3714,unweighted,1
121,3715,unweighted,1
121,3716,unweighted,1
121,3717,unweighted,1
121,3718,unweighted,1
121,3719,unweighted,1
121,3720,unweighted,1
122,3721,unweighted,1
122,3722,unweighted,1
122,3723,unweighted,1
122,3724,unweighted,1
122,3725,unweighted,1
122,3726,unweighted,1
122,3727,unweighted,1
122,3728,unweighted,1
122,3729,unweighted,1
122,3730,unweighted,1
122,3731,unweighted,1
122,3732,unweighted,1
122,3733,unweighted,1
122,3734,unweighted,1
122,3735,unweighted,1
122,3736,unweighted,1
122,3737,unweighted,1
122,3738,unweighted,1
122,3739,unweighted,1
122,3740,unweighted,1
122,250,unweighted,1
122,3741,unweighted,1
122,3742,unweighted,1
122,3743,unweighted,1
122,3744,unweighted,1
122,3745,unweighted,1
122,3746,unweighted,1
122,3747,unweighted,1
122,3748,unweighted,1
122,3749,unweighted,1
122,3750,unweighted,1
122,3578,unweighted,1
122,3751,unweighted,1
122,3752,unweighted,1
122,3753,unweighted,1
122,3754,unweighted,1
122,3755,unweighted,1
122,3756,unweighted,1
122,3757,unweighted,1
122,3758,unweighted,1
123,2,unweighted,1
123,3759,unweighted,1
123,104,unweighted,1
123,3760,unweighted,1
123,3562,unweighted,1
123,3196,unweighted,1
123,7,unweighted,1
123,6,unweighted,1
123,3574,unweighted,1
123,8,unweighted,1
123,3552,unweighted,1
123,3553,unweighted,1
123,9,unweighted,1
123,3558,unweighted,1
123,10,unweighted,1
123,3761,unweighted,1
123,11,unweighted,1
123,3762,unweighted,1
123,3763,unweighted,1
123,3372,unweighted,1
123,3764,unweighted,1
123,3765,unweighted,1
123,14,unweighted,1
123,12,unweighted,1
123,3766,unweighted,1
123,3767,unweighted,1
123,3768,unweighted,1
123,3144,unweighted,1
123,3769,unweighted,1
123,3770,unweighted,1
123,3771,unweighted,1
123,4,unweighted,1
123,3772,unweighted,1
123,3773,unweighted,1
123,3774,unweighted,1
123,3775,unweighted,1
123,3776,unweighted,1
123,3777,unweighted,1
123,251,unweighted,1
123,3778,unweighted,1
124,3556,unweighted,1
124,3542,unweighted,1
124,3779,unweighted,1
124,3780,unweighted,1
124,3781,unweighted,1
124,3782,unweighted,1
124,3783,unweighted,1
124,3784,unweighted,1
124,3382,unweighted,1
124,3785,unweighted,1
124,6,unweighted,1
124,3550,unweighted,1
124,3786,unweighted,1
124,3787,unweighted,1
124,3788,unweighted,1
124,3789,unweighted,1
124,8,unweighted,1
124,3549,unweighted,1
124,3790,unweighted,1
124,3791,unweighted,1
124,3759,unweighted,1
124,3159,unweighted,1
124,3552,unweighted,1
124,3553,unweighted,1
124,3548,unweighted,1
124,3547,unweighted,1
124,3792,unweighted,1
124,3793,unweighted,1
124,3794,unweighted,1
124,9,unweighted,1
124,3795,unweighted,1
124,3796,unweighted,1
124,3797,unweighted,1
124,3798,unweighted,1
124,3558,unweighted,1
124,3546,unweighted,1
124,3799,unweighted,1
124,3800,unweighted,1
124,3562,unweighted,1
124,10,unweighted,1
125,3801,unweighted,1
125,3802,unweighted,1
125,3803,unweighted,1
125,3804,unweighted,1
125,3805,unweighted,1
125,3648,unweighted,1
125,3806,unweighted,1
125,3807,unweighted,1
125,3808,unweighted,1
125,3809,unweighted,1
125,3810,unweighted,1
125,3811,unweighted,1
125,3812,unweighted,1
125,3813,unweighted,1
125,3814,unweighted,1
125,3815,unweighted,1
125,3816,unweighted,1
125,3817,unweighted,1
125,3818,unweighted,1
125,3819,unweighted,1
125,3820,unweighted,1
125,3821,unweighted,1
125,3822,unweighted,1
125,3823,unweighted,1
125,3824,unweighted,1
125,3825,unweighted,1
125,3826,unweighted,1
125,3827,unweighted,1
125,3828,unweighted,1
125,3829,unweighted,1
125,3830,unweighted,1
125,3831,unweighted,1
125,3832,unweighted,1
125,3833,unweighted,1
125,3387,unweighted,1
125,3594,unweighted,1
125,3381,unweighted,1
125,3834,unweighted,1
125,3835,unweighted,1
125,3836,unweighted,1
126,3358,unweighted,1
126,3344,unweighted,1
126,3361,unweighted,1
126,3837,unweighted,1
126,3363,unweighted,1
126,3838,unweighted,1
126,3839,unweighted,1
126,3840,unweighted,1
126,3841,unweighted,1
126,3842,unweighted,1
126,3352,unweighted,1
126,3843,unweighted,1
126,3844,unweighted,1
126,3355,unweighted,1
126,3845,unweighted,1
126,110,unweighted,1
126,3353,unweighted,1
126,3356,unweighted,1
126,3768,unweighted,1
126,3846,unweighted,1
126,105,unweighted,1
126,3847,unweighted,1
126,3848,unweighted,1
126,3849,unweighted,1
126,3850,unweighted,1
126,3851,unweighted,1
126,3852,unweighted,1
126,3853,unweighted,1
126,3854,unweighted,1
126,3855,unweighted,1
126,3856,unweighted,1
126,3857,unweighted,1
126,3858,unweighted,1
126,3859,unweighted,1
126,3860,unweighted,1
126,3861,unweighted,1
126,3862,unweighted,1
126,3863,unweighted,1
126,3864,unweighted,1
126,3865,unweighted,1
127,3427,unweighted,1
127,3866,unweighted,1
127,176,unweighted,1
127,3867,unweighted,1
127,3868,unweighted,1
127,1866,unweighted,1
127,3869,unweighted,1
127,3870,unweighted,1
127,3871,unweighted,1
127,3872,unweighted,1
127,3873,unweighted,1
127,3874,unweighted,1
127,1938,unweighted,1
127,3810,unweighted,1
127,3875,unweighted,1
127,3876,unweighted,1
127,3877,unweighted,1
127,3878,unweighted,1
127,3879,unweighted,1
127,3880,unweighted,1
127,3881,unweighted,1
127,3882,unweighted,1
127,3883,unweighted,1
127,3884,unweighted,1
127,3885,unweighted,1
127,3886,unweighted,1
127,3887,unweighted,1
127,3252,unweighted,1
127,1910,unweighted,1
127,3888,unweighted,1
127,3889,unweighted,1
127,3772,unweighted,1
127,3109,unweighted,1
127,3835,unweighted,1
127,110,unweighted,1
127,3890,unweighted,1
127,3891,unweighted,1
127,3892,unweighted,1
127,3893,unweighted,1
127,3560,unweighted,1
128,74,unweighted,1
128,3113,unweighted,1
128,3894,unweighted,1
128,3580,unweighted,1
128,3895,unweighted,1
128,3896,unweighted,1
128,3897,unweighted,1
128,3898,unweighted,1
128,1940,unweighted,1
128,3828,unweighted,1
128,3702,unweighted,1
128,3899,unweighted,1
128,3900,unweighted,1
128,3901,unweighted,1
128,3902,unweighted,1
128,3903,unweighted,1
128,3904,unweighted,1
128,3905,unweighted,1
128,3906,unweighted,1
128,3907,unweighted,1
128,3908,unweighted,1
128,3812,unweighted,1
128,3877,unweighted,1
128,3909,unweighted,1
128,3910,unweighted,1
128,3911,unweighted,1
128,3912,unweighted,1
128,3110,unweighted,1
128,3913,unweighted,1
128,3914,unweighted,1
128,3915,unweighted,1
128,3916,unweighted,1
128,3917,unweighted,1
128,3918,unweighted,1
128,3919,unweighted,1
128,3920,unweighted,1
128,3921,unweighted,1
128,3922,unweighted,1
128,3431,unweighted,1
128,3923,unweighted,1
129,1968,unweighted,1
129,202,unweighted,1
129,1965,unweighted,1
129,2554,unweighted,1
129,3924,unweighted,1
129,130,unweighted,1
129,3925,unweighted,1
130,3926,unweighted,1
130,3927,unweighted,1
130,3928,unweighted,1
130,2575,unweighted,1
130,3929,unweighted,1
130,202,unweighted,1
130,166,unweighted,1
130,3930,unweighted,1
130,129,unweighted,1
130,2550,unweighted,1
130,3931,unweighted,1
